ReturnKey,ReturnDate,OrderDate,SalesOrderNumber,CustomerKey,ProductKey,ReturnQuantity,UnitPrice,ReturnAmount
391,2025-12-18,2025-11-29,SO71779,149,471,2,38.1,76.2
392,2025-12-14,2025-11-29,SO71837,579,472,2,38.1,76.2
393,2025-12-15,2025-11-29,SO71845,187,234,2,29.994,59.988
394,2025-12-16,2025-11-29,SO71845,187,544,2,48.594,97.188
395,2025-12-06,2025-11-29,SO71858,186,234,2,29.994,59.988
396,2025-12-11,2025-11-29,SO71884,544,309,2,818.7,1637.4
397,2025-12-12,2025-11-29,SO71903,201,573,2,1430.442,2860.884
398,2025-12-16,2025-11-29,SO71921,262,483,2,72.0,144.0
399,2025-12-13,2025-11-29,SO71949,54,472,2,38.1,76.2
400,2023-12-18,2023-11-29,SO46356,91,212,2,20.187,40.373
401,2025-05-18,2025-04-30,SO57046,650,290,2,818.7,1637.4
402,2025-05-13,2025-04-30,SO57046,650,309,2,818.7,1637.4
403,2025-02-05,2025-01-28,SO51826,693,575,2,1430.442,2860.884
404,2025-10-18,2025-09-29,SO67346,451,574,2,1430.442,2860.884
405,2025-05-20,2025-04-30,SO57036,43,355,2,1391.994,2783.988
406,2025-06-08,2025-05-30,SO58916,644,440,2,858.9,1717.8
407,2025-05-08,2025-04-30,SO57176,401,471,2,38.1,76.2
408,2025-05-08,2025-04-30,SO57036,43,592,2,338.994,677.988
409,2025-08-20,2025-07-31,SO63196,56,605,2,323.994,647.988
410,2025-09-13,2025-08-29,SO65256,438,605,2,323.994,647.988
411,2025-05-21,2025-04-30,SO57036,43,593,2,338.994,677.988
412,2025-05-18,2025-04-30,SO57036,43,544,2,48.594,97.188
413,2024-07-10,2024-06-30,SO48746,506,456,2,44.994,89.988
414,2024-07-07,2024-06-30,SO48746,506,458,2,44.994,89.988
415,2024-11-08,2024-10-28,SO50316,401,469,2,22.794,45.588
416,2024-02-13,2024-01-29,SO46966,43,468,2,22.794,45.588
417,2025-06-13,2025-05-30,SO58916,644,481,2,5.394,10.788
418,2024-11-10,2024-10-28,SO50316,401,233,2,28.84,57.681
419,2024-01-10,2023-12-29,SO46672,81,407,2,65.602,131.204
420,2024-02-12,2024-01-29,SO46940,479,407,2,65.602,131.204
421,2024-02-14,2024-01-29,SO46948,558,407,2,65.602,131.204
422,2024-02-14,2024-01-29,SO46980,527,422,2,67.539,135.078
423,2024-02-07,2024-01-29,SO47000,335,419,2,52.647,105.294
424,2024-03-10,2024-02-29,SO47380,497,397,2,24.295,48.589
425,2024-03-19,2024-02-29,SO47456,490,401,2,65.602,131.204
426,2024-04-13,2024-03-30,SO47675,618,422,2,67.539,135.078
427,2024-04-20,2024-03-30,SO47693,676,399,2,33.775,67.549
428,2024-04-14,2024-03-30,SO47726,315,401,2,65.602,131.204
429,2024-06-12,2024-05-30,SO48378,3,422,2,67.539,135.078
430,2024-08-08,2024-07-31,SO49085,653,399,2,33.775,67.549
431,2024-08-15,2024-07-31,SO49125,435,399,2,33.775,67.549
432,2024-09-16,2024-08-28,SO49503,293,410,2,36.447,72.894
433,2024-10-17,2024-09-28,SO49831,475,397,2,24.295,48.589
434,2024-10-08,2024-09-28,SO49849,506,410,2,36.447,72.894
435,2024-10-13,2024-09-28,SO49877,414,410,2,36.447,72.894
436,2024-11-17,2024-10-28,SO50322,546,401,2,65.602,131.204
437,2024-12-08,2024-11-28,SO50725,473,407,2,65.602,131.204
438,2025-01-12,2024-12-28,SO51106,331,554,2,54.942,109.884
439,2025-01-17,2024-12-28,SO51137,494,543,2,37.254,74.508
440,2025-01-10,2024-12-28,SO51157,414,515,2,16.272,32.544
441,2025-02-09,2025-01-28,SO51691,18,601,2,32.394,64.788
442,2025-02-18,2025-01-28,SO51699,64,501,2,72.876,145.752
443,2025-02-05,2025-01-28,SO51718,207,400,2,37.152,74.304
444,2025-02-04,2025-01-28,SO51731,310,546,2,37.254,74.508
445,2025-02-13,2025-01-28,SO51793,479,547,2,48.594,97.188
446,2025-02-04,2025-01-28,SO51818,100,402,2,72.162,144.324
447,2025-02-06,2025-01-28,SO51844,313,546,2,37.254,74.508
448,2025-02-04,2025-01-28,SO51853,476,402,2,72.162,144.324
449,2025-03-14,2025-02-28,SO53531,187,552,2,54.894,109.788
450,2025-03-12,2025-02-28,SO53563,170,520,2,31.584,63.168
451,2025-04-08,2025-03-30,SO55239,125,402,2,72.162,144.324
452,2025-04-09,2025-03-30,SO55245,514,408,2,72.162,144.324
453,2025-04-08,2025-03-30,SO55275,245,559,2,12.144,24.288
454,2025-04-15,2025-03-30,SO55297,496,542,2,24.294,48.588
455,2025-05-16,2025-04-30,SO57015,18,516,2,23.484,46.968
456,2025-05-19,2025-04-30,SO57064,62,545,2,24.294,48.588
457,2025-05-13,2025-04-30,SO57093,479,408,2,72.162,144.324
458,2025-05-18,2025-04-30,SO57120,352,543,2,37.254,74.508
459,2025-05-10,2025-04-30,SO57145,435,542,2,24.294,48.588
460,2025-06-18,2025-05-30,SO58907,582,523,2,31.584,63.168
461,2025-06-14,2025-05-30,SO58928,327,543,2,37.254,74.508
462,2025-06-16,2025-05-30,SO58970,579,547,2,48.594,97.188
463,2025-06-11,2025-05-30,SO58972,10,542,2,24.294,48.588
464,2025-06-12,2025-05-30,SO58975,187,400,2,37.152,74.304
465,2025-06-14,2025-05-30,SO58981,118,559,2,12.144,24.288
466,2025-07-10,2025-06-30,SO61248,496,559,2,12.144,24.288
467,2025-08-07,2025-07-31,SO63167,684,546,2,37.254,74.508
468,2025-08-21,2025-07-31,SO63181,700,545,2,24.294,48.588
469,2025-08-21,2025-07-31,SO63264,432,546,2,37.254,74.508
470,2025-09-09,2025-08-29,SO65183,624,547,2,48.594,97.188
471,2025-10-12,2025-09-29,SO67271,618,547,2,48.594,97.188
472,2025-10-07,2025-09-29,SO67304,227,520,2,31.584,63.168
473,2025-10-18,2025-09-29,SO67320,166,545,2,24.294,48.588
474,2025-11-19,2025-10-29,SO69418,381,517,2,31.584,63.168
475,2025-11-12,2025-10-29,SO69533,476,400,2,37.152,74.304
476,2025-11-12,2025-10-29,SO69544,666,545,2,24.294,48.588
477,2025-12-19,2025-11-29,SO71787,509,555,2,63.9,127.8
478,2025-12-12,2025-11-29,SO71889,3,546,2,37.254,74.508
479,2024-02-06,2024-01-29,SO46966,43,397,2,24.295,48.589
480,2025-05-21,2025-04-30,SO57046,650,514,2,63.9,127.8
481,2024-02-19,2024-01-29,SO46966,43,419,2,52.647,105.294
482,2025-05-18,2025-04-30,SO57046,650,515,2,16.272,32.544
483,2025-05-07,2025-04-30,SO57046,650,559,2,12.144,24.288
484,2025-06-15,2025-05-30,SO59066,55,559,2,12.144,24.288
485,2025-02-08,2025-01-28,SO51826,693,548,2,48.594,97.188
486,2025-10-11,2025-09-29,SO67346,451,523,2,31.584,63.168
487,2023-01-08,2022-12-29,SO43688,161,270,2,183.938,367.876
488,2023-04-17,2023-03-31,SO44283,227,276,2,356.898,713.796
489,2023-05-14,2023-05-01,SO44533,317,262,2,183.938,367.876
490,2023-06-21,2023-05-31,SO44801,170,253,2,178.581,357.162
491,2023-10-18,2023-09-29,SO45813,221,264,2,183.938,367.876
492,2023-11-08,2023-10-29,SO46091,612,272,2,183.938,367.876
493,2023-11-08,2023-10-29,SO46099,45,262,2,183.938,367.876
494,2023-12-14,2023-11-29,SO46325,57,270,2,183.938,367.876
495,2023-12-17,2023-11-29,SO46385,54,275,2,356.898,713.796
496,2024-01-17,2023-12-29,SO46614,299,271,2,202.332,404.664
497,2024-01-16,2023-12-29,SO46616,514,271,2,202.332,404.664
498,2024-01-15,2023-12-29,SO46638,203,254,2,183.938,367.876
499,2024-01-09,2023-12-29,SO46648,184,409,2,209.256,418.512
500,2024-01-08,2023-12-29,SO46664,431,433,2,324.453,648.905
501,2024-02-08,2024-01-29,SO46948,558,254,2,183.938,367.876
502,2024-02-17,2024-01-29,SO46988,78,265,2,202.332,404.664
503,2024-02-15,2024-01-29,SO47028,312,409,2,209.256,418.512
504,2024-03-17,2024-02-29,SO47350,277,286,2,183.938,367.876
505,2024-03-16,2024-02-29,SO47354,173,273,2,202.332,404.664
506,2024-03-08,2024-02-29,SO47399,685,427,2,209.256,418.512
507,2024-03-08,2024-02-29,SO47409,579,417,2,324.453,648.905
508,2024-03-20,2024-02-29,SO47417,187,421,2,196.329,392.658
509,2024-05-11,2024-04-30,SO47979,101,433,2,324.453,648.905
510,2024-05-10,2024-04-30,SO47980,12,263,2,202.332,404.664
511,2024-05-10,2024-04-30,SO48080,403,417,2,324.453,648.905
512,2024-06-19,2024-05-30,SO48295,24,417,2,324.453,648.905
513,2024-07-11,2024-06-30,SO48750,514,415,2,198.036,396.072
514,2024-08-12,2024-07-31,SO49093,381,421,2,196.329,392.658
515,2024-08-14,2024-07-31,SO49169,684,433,2,324.453,648.905
516,2024-09-11,2024-08-28,SO49540,21,427,2,209.256,418.512
517,2024-10-15,2024-09-28,SO49865,81,286,2,183.938,367.876
518,2024-10-07,2024-09-28,SO49888,234,271,2,202.332,404.664
519,2024-10-18,2024-09-28,SO49890,221,273,2,202.332,404.664
520,2024-11-10,2024-10-28,SO50298,257,417,2,324.453,648.905
521,2024-11-04,2024-10-28,SO50310,309,421,2,196.329,392.658
522,2024-12-13,2024-11-28,SO50738,130,417,2,324.453,648.905
523,2024-12-06,2024-11-28,SO50744,25,412,2,180.129,360.258
524,2025-01-04,2024-12-28,SO51090,475,511,2,218.454,436.908
525,2025-01-07,2024-12-28,SO51100,119,513,2,218.454,436.908
526,2025-01-17,2024-12-28,SO51101,618,255,2,202.332,404.664
527,2025-01-09,2024-12-28,SO51138,451,492,2,602.346,1204.692
528,2025-02-05,2025-01-28,SO51762,684,430,2,356.898,713.796
529,2025-02-04,2025-01-28,SO51769,426,258,2,202.332,404.664
530,2025-02-04,2025-01-28,SO51836,255,436,2,356.898,713.796
531,2025-03-12,2025-02-28,SO53460,24,418,2,356.898,713.796
532,2025-03-16,2025-02-28,SO53474,297,507,2,200.052,400.104
533,2025-03-18,2025-02-28,SO53567,179,496,2,602.346,1204.692
534,2025-03-18,2025-02-28,SO53571,163,493,2,200.052,400.104
535,2025-03-21,2025-02-28,SO53616,3,281,2,202.332,404.664
536,2025-04-20,2025-03-30,SO55282,599,502,2,200.052,400.104
537,2025-05-09,2025-04-30,SO57082,426,287,2,202.332,404.664
538,2025-05-15,2025-04-30,SO57188,100,512,2,218.454,436.908
539,2025-06-09,2025-05-30,SO58956,48,496,2,602.346,1204.692
540,2025-08-20,2025-07-31,SO63176,426,434,2,356.898,713.796
541,2025-09-15,2025-08-29,SO65281,454,506,2,200.052,400.104
542,2025-10-19,2025-09-29,SO67314,414,512,2,218.454,436.908
543,2025-11-06,2025-10-29,SO69495,22,436,2,356.898,713.796
544,2025-12-17,2025-11-29,SO71804,424,513,2,218.454,436.908
545,2025-12-14,2025-11-29,SO71808,408,502,2,200.052,400.104
546,2025-12-12,2025-11-29,SO71893,163,496,2,602.346,1204.692
547,2025-12-18,2025-11-29,SO71907,454,507,2,200.052,400.104
548,2025-02-08,2025-01-28,SO51826,693,492,2,602.346,1204.692
549,2025-02-13,2025-01-28,SO51826,693,499,2,602.346,1204.692
550,2025-02-18,2025-01-28,SO51826,693,500,2,602.346,1204.692
551,2025-06-19,2025-05-30,SO58946,672,496,2,602.346,1204.692
552,2025-10-06,2025-09-29,SO67346,451,496,2,602.346,1204.692
553,2025-05-19,2025-04-30,SO57046,650,512,2,218.454,436.908
554,2024-02-13,2024-01-29,SO46966,43,421,2,196.329,392.658
555,2023-12-09,2023-11-29,SO46356,91,264,2,183.938,367.876
556,2025-05-15,2025-04-30,SO57036,43,511,2,218.454,436.908
557,2025-06-20,2025-05-30,SO58946,672,493,2,200.052,400.104
558,2025-10-20,2025-09-29,SO67346,451,493,2,200.052,400.104
559,2025-10-12,2025-09-29,SO67346,451,506,2,200.052,400.104
560,2025-02-04,2025-01-28,SO51826,693,502,2,200.052,400.104
561,2025-10-15,2025-09-29,SO67346,451,502,2,200.052,400.104
562,2025-06-07,2025-05-30,SO58946,672,503,2,200.052,400.104
563,2025-10-17,2025-09-29,SO67346,451,503,2,200.052,400.104
564,2024-07-20,2024-06-30,SO48746,506,428,2,209.256,418.512
565,2025-10-08,2025-09-29,SO67346,451,507,2,200.052,400.104
566,2024-02-16,2024-01-29,SO46958,115,362,2,1229.459,2458.918
567,2024-02-18,2024-01-29,SO47015,444,354,2,1242.852,2485.704
568,2024-04-15,2024-03-30,SO47701,380,354,2,1242.852,2485.704
569,2024-04-10,2024-03-30,SO47720,221,373,2,1308.938,2617.875
570,2024-05-19,2024-04-30,SO47991,43,362,2,1229.459,2458.918
571,2024-05-09,2024-04-30,SO48089,546,358,2,1229.459,2458.918
572,2024-07-07,2024-06-30,SO48734,530,352,2,1242.852,2485.704
573,2024-07-07,2024-06-30,SO48767,437,356,2,1242.852,2485.704
574,2024-08-17,2024-07-31,SO49094,479,373,2,1308.938,2617.875
575,2024-08-17,2024-07-31,SO49140,84,327,2,469.794,939.588
576,2024-09-09,2024-08-28,SO49472,187,354,2,1242.852,2485.704
577,2024-09-17,2024-08-28,SO49501,678,358,2,1229.459,2458.918
578,2024-09-05,2024-08-28,SO49523,130,327,2,469.794,939.588
579,2024-10-13,2024-09-28,SO49851,184,354,2,1242.852,2485.704
580,2024-10-14,2024-09-28,SO49865,81,373,2,1308.938,2617.875
581,2024-10-11,2024-09-28,SO49878,404,327,2,469.794,939.588
582,2024-12-09,2024-11-28,SO50684,586,358,2,1229.459,2458.918
583,2025-01-15,2024-12-28,SO51113,120,561,2,953.628,1907.256
584,2025-03-17,2025-02-28,SO53514,182,563,2,953.628,1907.256
585,2025-03-19,2025-02-28,SO53524,611,562,2,953.628,1907.256
586,2025-09-05,2025-08-29,SO65220,297,562,2,1430.442,2860.884
587,2025-09-17,2025-08-29,SO65257,539,563,2,1430.442,2860.884
588,2025-12-09,2025-11-29,SO71802,297,562,2,1430.442,2860.884
589,2025-12-14,2025-11-29,SO71947,179,561,2,1430.442,2860.884
590,2024-05-17,2024-04-30,SO47966,210,327,2,469.794,939.588
591,2024-05-21,2024-04-30,SO48036,66,327,2,469.794,939.588
592,2024-06-12,2024-05-30,SO48296,173,327,2,469.794,939.588
593,2024-02-11,2024-01-29,SO46965,77,327,2,234.897,469.794
594,2024-02-08,2024-01-29,SO46996,512,327,2,234.897,469.794
595,2024-03-16,2024-02-29,SO47455,170,327,2,469.794,939.588
596,2024-04-13,2024-03-30,SO47675,618,327,2,469.794,939.588
597,2024-07-21,2024-06-30,SO48786,660,327,2,469.794,939.588
598,2024-08-15,2024-07-31,SO49086,258,327,2,469.794,939.588
599,2024-08-15,2024-07-31,SO49116,527,327,2,469.794,939.588
600,2024-09-10,2024-08-28,SO49465,579,327,2,469.794,939.588
601,2024-09-08,2024-08-28,SO49525,674,327,2,469.794,939.588
602,2024-10-13,2024-09-28,SO49885,431,327,2,469.794,939.588
603,2024-11-15,2024-10-28,SO50226,78,327,2,469.794,939.588
604,2024-12-12,2024-11-28,SO50696,579,327,2,469.794,939.588
605,2024-01-12,2023-12-29,SO46625,475,352,2,1242.852,2485.704
606,2024-03-14,2024-02-29,SO47435,75,352,2,1242.852,2485.704
607,2024-03-18,2024-02-29,SO47456,490,352,2,1242.852,2485.704
608,2024-04-15,2024-03-30,SO47726,315,352,2,1242.852,2485.704
609,2024-05-14,2024-04-30,SO47996,381,352,2,1242.852,2485.704
610,2024-07-12,2024-06-30,SO48776,414,352,2,1242.852,2485.704
611,2024-10-13,2024-09-28,SO49825,125,352,2,1242.852,2485.704
612,2024-11-13,2024-10-28,SO50316,401,352,2,1242.852,2485.704
613,2024-12-08,2024-11-28,SO50756,585,352,2,1242.852,2485.704
614,2024-02-18,2024-01-29,SO46955,389,354,2,1242.852,2485.704
615,2024-12-11,2024-11-28,SO50676,497,354,2,1242.852,2485.704
616,2024-02-06,2024-01-29,SO47065,546,354,2,1242.852,2485.704
617,2024-03-20,2024-02-29,SO47435,75,354,2,1242.852,2485.704
618,2024-04-12,2024-03-30,SO47676,437,354,2,1242.852,2485.704
619,2024-06-19,2024-05-30,SO48395,585,354,2,1242.852,2485.704
620,2024-08-14,2024-07-31,SO49105,650,354,2,1242.852,2485.704
621,2024-08-12,2024-07-31,SO49146,385,354,2,1242.852,2485.704
622,2024-10-18,2024-09-28,SO49836,530,354,2,1242.852,2485.704
623,2024-11-04,2024-10-28,SO50306,566,354,2,1242.852,2485.704
624,2024-12-06,2024-11-28,SO50745,61,354,2,1242.852,2485.704
625,2024-02-19,2024-01-29,SO46955,389,356,2,1242.852,2485.704
626,2024-03-09,2024-02-29,SO47396,586,356,2,1242.852,2485.704
627,2024-12-11,2024-11-28,SO50716,118,356,2,1242.852,2485.704
628,2024-04-12,2024-03-30,SO47726,315,356,2,1242.852,2485.704
629,2024-05-20,2024-04-30,SO47976,667,356,2,1242.852,2485.704
630,2024-05-18,2024-04-30,SO47996,381,356,2,1242.852,2485.704
631,2024-06-10,2024-05-30,SO48365,368,356,2,1242.852,2485.704
632,2024-08-13,2024-07-31,SO49105,650,356,2,1242.852,2485.704
633,2024-08-09,2024-07-31,SO49125,435,356,2,1242.852,2485.704
634,2024-10-07,2024-09-28,SO49825,125,356,2,1242.852,2485.704
635,2024-10-13,2024-09-28,SO49855,442,358,2,1229.459,2458.918
636,2024-12-09,2024-11-28,SO50676,497,358,2,1229.459,2458.918
637,2024-01-16,2023-12-29,SO46655,414,358,2,1229.459,2458.918
638,2024-02-10,2024-01-29,SO47026,476,358,2,1229.459,2458.918
639,2024-02-15,2024-01-29,SO47045,309,358,2,1229.459,2458.918
640,2024-06-18,2024-05-30,SO48346,291,358,2,1229.459,2458.918
641,2024-06-10,2024-05-30,SO48356,187,358,2,1229.459,2458.918
642,2024-06-16,2024-05-30,SO48396,490,358,2,1229.459,2458.918
643,2024-07-17,2024-06-30,SO48745,184,358,2,1229.459,2458.918
644,2024-08-12,2024-07-31,SO49046,583,358,2,1229.459,2458.918
645,2024-08-13,2024-07-31,SO49125,435,358,2,1229.459,2458.918
646,2024-08-16,2024-07-31,SO49145,422,358,2,1229.459,2458.918
647,2024-11-05,2024-10-28,SO50306,566,358,2,1229.459,2458.918
648,2024-12-12,2024-11-28,SO50675,327,358,2,1229.459,2458.918
649,2024-04-16,2024-03-30,SO47696,245,362,2,1229.459,2458.918
650,2024-11-15,2024-10-28,SO50295,352,362,2,1229.459,2458.918
651,2024-02-11,2024-01-29,SO46966,43,362,2,1229.459,2458.918
652,2024-04-15,2024-03-30,SO47676,437,362,2,1229.459,2458.918
653,2024-05-17,2024-04-30,SO47996,381,362,2,1229.459,2458.918
654,2024-06-17,2024-05-30,SO48356,187,362,2,1229.459,2458.918
655,2024-06-10,2024-05-30,SO48395,585,362,2,1229.459,2458.918
656,2024-08-10,2024-07-31,SO49125,435,362,2,1229.459,2458.918
657,2024-12-14,2024-11-28,SO50675,327,362,2,1229.459,2458.918
658,2024-12-14,2024-11-28,SO50756,585,362,2,1229.459,2458.918
659,2024-05-09,2024-04-30,SO48036,66,373,2,1308.938,2617.875
660,2024-06-18,2024-05-30,SO48296,173,373,2,1308.938,2617.875
661,2024-09-06,2024-08-28,SO49485,155,373,2,1308.938,2617.875
662,2024-11-08,2024-10-28,SO50245,66,373,2,1308.938,2617.875
663,2024-02-09,2024-01-29,SO46996,512,373,2,1308.938,2617.875
664,2024-05-17,2024-04-30,SO47965,206,373,2,1308.938,2617.875
665,2024-05-12,2024-04-30,SO48016,97,373,2,1308.938,2617.875
666,2024-08-07,2024-07-31,SO49086,258,373,2,1308.938,2617.875
667,2024-08-12,2024-07-31,SO49116,527,373,2,1308.938,2617.875
668,2025-02-11,2025-01-28,SO51776,522,561,2,953.628,1907.256
669,2025-07-11,2025-06-30,SO61255,241,561,2,1430.442,2860.884
670,2025-09-17,2025-08-29,SO65176,420,561,2,1430.442,2860.884
671,2025-06-07,2025-05-30,SO58925,282,562,2,1430.442,2860.884
672,2025-06-06,2025-05-30,SO58946,672,562,2,1430.442,2860.884
673,2025-03-09,2025-02-28,SO53535,154,563,2,953.628,1907.256
674,2025-12-13,2025-11-29,SO71866,627,563,2,1430.442,2860.884
675,2025-02-06,2025-01-28,SO51845,312,588,2,461.694,923.388
676,2025-02-12,2025-01-28,SO51856,435,588,2,461.694,923.388
677,2025-05-17,2025-04-30,SO57046,650,588,2,461.694,923.388
678,2025-06-11,2025-05-30,SO58906,149,588,2,461.694,923.388
679,2025-09-10,2025-08-29,SO65235,685,590,2,461.694,923.388
680,2025-11-09,2025-10-29,SO69536,435,588,2,461.694,923.388
681,2025-12-16,2025-11-29,SO71896,648,588,2,461.694,923.388
682,2023-02-16,2023-01-29,SO43898,84,285,2,178.581,357.162
683,2023-03-11,2023-03-01,SO44117,143,285,2,178.581,357.162
684,2023-11-11,2023-10-29,SO46057,78,279,2,178.581,357.162
685,2024-01-16,2023-12-29,SO46607,227,423,2,165.231,330.462
686,2024-01-07,2023-12-29,SO46625,475,396,2,74.838,149.676
687,2024-01-19,2023-12-29,SO46648,184,411,2,125.415,250.83
688,2024-02-12,2024-01-29,SO46993,233,391,2,88.932,177.864
689,2024-02-11,2024-01-29,SO47055,108,414,2,149.031,298.062
690,2024-03-19,2024-02-29,SO47357,613,420,2,141.615,283.23
691,2024-03-11,2024-02-29,SO47427,648,411,2,125.415,250.83
692,2024-03-12,2024-02-29,SO47438,21,411,2,125.415,250.83
693,2024-04-13,2024-03-30,SO47706,414,393,2,137.694,275.388
694,2024-05-12,2024-04-30,SO47976,667,420,2,141.615,283.23
695,2024-06-10,2024-05-30,SO48328,293,393,2,137.694,275.388
696,2024-07-16,2024-06-30,SO48754,442,393,2,137.694,275.388
697,2024-08-13,2024-07-31,SO49095,697,420,2,141.615,283.23
698,2024-12-09,2024-11-28,SO50668,678,393,2,137.694,275.388
699,2024-12-13,2024-11-28,SO50749,21,391,2,88.932,177.864
700,2025-01-11,2024-12-28,SO51090,475,532,2,149.874,299.748
701,2025-01-12,2024-12-28,SO51160,496,531,2,149.874,299.748
702,2025-02-13,2025-01-28,SO51707,115,524,2,158.43,316.86
703,2025-02-11,2025-01-28,SO51786,138,603,2,72.894,145.788
704,2025-02-07,2025-01-28,SO51809,309,527,2,158.43,316.86
705,2025-02-08,2025-01-28,SO51856,435,551,2,158.43,316.86
706,2025-03-09,2025-02-28,SO53484,497,527,2,158.43,316.86
707,2025-06-07,2025-05-30,SO58944,197,524,2,158.43,316.86
708,2025-07-21,2025-06-30,SO61173,676,524,2,158.43,316.86
709,2025-07-16,2025-06-30,SO61196,245,531,2,149.874,299.748
710,2025-09-13,2025-08-29,SO65306,75,527,2,158.43,316.86
711,2025-10-11,2025-09-29,SO67297,506,524,2,158.43,316.86
712,2023-08-13,2023-08-01,SO45305,569,285,2,178.581,357.162
713,2023-10-07,2023-09-29,SO45786,514,285,2,178.581,357.162
714,2023-01-06,2022-12-29,SO43675,670,285,2,178.581,357.162
715,2023-10-10,2023-09-29,SO45805,549,285,2,178.581,357.162
716,2023-11-09,2023-10-29,SO46055,527,285,2,178.581,357.162
717,2023-11-08,2023-10-29,SO46095,342,285,2,178.581,357.162
718,2023-12-16,2023-11-29,SO46325,57,285,2,178.581,357.162
719,2023-12-16,2023-11-29,SO46385,54,285,2,178.581,357.162
720,2024-01-16,2023-12-29,SO46645,245,391,2,88.932,177.864
721,2024-03-14,2024-02-29,SO47365,678,391,2,88.932,177.864
722,2024-04-12,2024-03-30,SO47696,245,391,2,88.932,177.864
723,2024-10-05,2024-09-28,SO49855,442,391,2,88.932,177.864
724,2024-01-08,2023-12-29,SO46655,414,391,2,88.932,177.864
725,2024-06-20,2024-05-30,SO48375,75,391,2,88.932,177.864
726,2024-11-14,2024-10-28,SO50306,566,391,2,88.932,177.864
727,2024-01-18,2023-12-29,SO46625,475,393,2,137.694,275.388
728,2024-01-18,2023-12-29,SO46655,414,393,2,137.694,275.388
729,2024-07-14,2024-06-30,SO48776,414,393,2,137.694,275.388
730,2024-08-08,2024-07-31,SO49125,435,393,2,137.694,275.388
731,2024-06-14,2024-05-30,SO48306,678,396,2,74.838,149.676
732,2024-08-17,2024-07-31,SO49085,653,396,2,74.838,149.676
733,2024-01-09,2023-12-29,SO46655,414,396,2,74.838,149.676
734,2024-03-14,2024-02-29,SO47456,490,396,2,74.838,149.676
735,2024-04-10,2024-03-30,SO47706,414,396,2,74.838,149.676
736,2024-08-19,2024-07-31,SO49125,435,396,2,74.838,149.676
737,2024-01-05,2023-12-29,SO46645,245,411,2,125.415,250.83
738,2024-03-19,2024-02-29,SO47365,678,411,2,125.415,250.83
739,2024-02-11,2024-01-29,SO47026,476,411,2,125.415,250.83
740,2024-02-18,2024-01-29,SO47045,309,411,2,125.415,250.83
741,2024-05-10,2024-04-30,SO47976,667,411,2,125.415,250.83
742,2024-06-06,2024-05-30,SO48315,349,411,2,125.415,250.83
743,2024-12-16,2024-11-28,SO50756,585,411,2,125.415,250.83
744,2024-11-09,2024-10-28,SO50246,317,414,2,149.031,298.062
745,2024-02-07,2024-01-29,SO46965,77,414,2,149.031,298.062
746,2024-02-19,2024-01-29,SO46996,512,414,2,149.031,298.062
747,2024-02-14,2024-01-29,SO47035,528,414,2,149.031,298.062
748,2024-04-20,2024-03-30,SO47675,618,414,2,149.031,298.062
749,2024-05-15,2024-04-30,SO47975,558,414,2,149.031,298.062
750,2024-05-10,2024-04-30,SO48056,257,414,2,149.031,298.062
751,2024-10-19,2024-09-28,SO49865,81,414,2,149.031,298.062
752,2024-12-12,2024-11-28,SO50696,579,414,2,149.031,298.062
753,2024-10-15,2024-09-28,SO49855,442,420,2,141.615,283.23
754,2024-12-11,2024-11-28,SO50676,497,420,2,141.615,283.23
755,2024-02-08,2024-01-29,SO47045,309,420,2,141.615,283.23
756,2024-07-17,2024-06-30,SO48776,414,420,2,141.615,283.23
757,2024-08-16,2024-07-31,SO49105,650,420,2,141.615,283.23
758,2024-10-05,2024-09-28,SO49825,125,420,2,141.615,283.23
759,2024-11-18,2024-10-28,SO50285,323,420,2,141.615,283.23
