SalesDetailsKey,SalesHeaderKey,SalesOrderNumber,ProductKey,ProductSubcategoryKey,OrderQuantity,UnitPrice,ExtendedAmount
544,345,SO43865,342,17,2,419.4589,838.9178
545,345,SO43865,315,17,3,874.794,2624.382
546,345,SO43865,326,13,1,419.4589,419.4589
547,345,SO43865,324,13,3,419.4589,1258.3767
548,345,SO43865,223,10,3,5.1865,15.5595
549,345,SO43865,270,3,4,183.9382,735.7528
550,345,SO43865,322,13,4,419.4589,1677.8356
551,345,SO43865,232,7,5,28.8404,144.202
552,1707,SO43866,344,17,1,2039.994,2039.994
553,1707,SO43866,350,17,1,2024.994,2024.994
554,1707,SO43866,218,9,2,5.7,11.4
555,1675,SO43867,350,17,2,2024.994,4049.988
556,1675,SO43867,347,17,1,2039.994,2039.994
557,1675,SO43867,307,12,1,722.5949,722.5949
558,1675,SO43867,215,18,1,20.1865,20.1865
559,1675,SO43867,212,18,1,20.1865,20.1865
560,1675,SO43867,235,7,1,28.8404,28.8404
561,1675,SO43867,218,9,2,5.7,11.4
562,1675,SO43867,220,18,2,20.1865,40.373
563,1675,SO43867,232,7,2,28.8404,57.6808
564,1675,SO43867,292,12,2,818.7,1637.4
565,1675,SO43867,296,12,2,714.7043,1429.4086
566,1675,SO43867,346,17,2,2039.994,4079.988
567,1675,SO43867,349,17,2,2024.994,4049.988
568,1675,SO43867,351,17,2,2024.994,4049.988
569,1675,SO43867,293,12,3,722.5949,2167.7847
570,1675,SO43867,229,7,3,28.8404,86.5212
571,1675,SO43867,223,10,4,5.1865,20.746
572,1675,SO43867,344,17,4,2039.994,8159.976
573,1438,SO43868,310,17,1,2146.962,2146.962
574,1896,SO43869,304,12,1,714.7043,714.7043
575,1896,SO43869,296,12,1,714.7043,714.7043
576,1896,SO43869,300,12,2,809.76,1619.52
577,1896,SO43869,293,12,2,722.5949,1445.1898
578,1896,SO43869,350,17,2,2024.994,4049.988
579,1896,SO43869,345,17,4,2039.994,8159.976
580,1896,SO43869,347,17,1,2039.994,2039.994
581,1896,SO43869,348,17,5,2024.994,10124.97
582,1896,SO43869,351,17,5,2024.994,10124.97
583,1896,SO43869,344,17,5,2039.994,10199.97
584,3105,SO43870,319,17,1,874.794,874.794
585,3105,SO43870,326,13,2,419.4589,838.9178
586,3105,SO43870,322,13,3,419.4589,1258.3767
587,3105,SO43870,342,17,3,419.4589,1258.3767
588,3105,SO43870,232,7,3,28.8404,86.5212
589,2499,SO43871,232,7,2,28.8404,57.6808
590,2499,SO43871,326,13,1,419.4589,419.4589
591,2499,SO43871,324,13,1,419.4589,419.4589
592,2499,SO43871,319,17,1,874.794,874.794
593,2499,SO43871,314,17,1,2146.962,2146.962
594,2499,SO43871,262,3,1,183.9382,183.9382
595,2499,SO43871,223,10,1,5.1865,5.1865
596,2499,SO43871,212,18,2,20.1865,40.373
597,2499,SO43871,270,3,2,183.9382,367.8764
598,2499,SO43871,322,13,2,419.4589,838.9178
599,2499,SO43871,315,17,3,874.794,2624.382
600,2499,SO43871,342,17,3,419.4589,1258.3767
601,2499,SO43871,215,18,4,20.1865,80.746
602,2499,SO43871,220,18,4,20.1865,80.746
603,269,SO43872,220,18,2,20.1865,40.373
604,269,SO43872,332,15,1,419.4589,419.4589
605,269,SO43872,328,15,1,419.4589,419.4589
606,269,SO43872,316,17,1,874.794,874.794
607,269,SO43872,314,17,1,2146.962,2146.962
608,269,SO43872,275,3,1,356.898,356.898
609,269,SO43872,285,4,1,178.5808,178.5808
610,269,SO43872,215,18,1,20.1865,20.1865
611,269,SO43872,322,13,1,419.4589,419.4589
612,269,SO43872,262,3,2,183.9382,367.8764
613,269,SO43872,317,17,2,874.794,1749.588
614,269,SO43872,315,17,2,874.794,1749.588
615,269,SO43872,319,17,3,874.794,2624.382
616,269,SO43872,212,18,4,20.1865,80.746
617,269,SO43872,223,10,4,5.1865,20.746
618,269,SO43872,235,7,4,28.8404,115.3616
619,192,SO43873,326,13,4,419.4589,1677.8356
620,192,SO43873,332,15,1,419.4589,419.4589
621,192,SO43873,316,17,1,874.794,874.794
622,192,SO43873,317,17,1,874.794,874.794
623,192,SO43873,285,4,1,178.5808,178.5808
624,192,SO43873,229,7,1,28.8404,28.8404
625,192,SO43873,235,7,1,28.8404,28.8404
626,192,SO43873,220,18,2,20.1865,40.373
627,192,SO43873,262,3,2,183.9382,367.8764
628,192,SO43873,310,17,2,2146.962,4293.924
629,192,SO43873,314,17,2,2146.962,4293.924
630,192,SO43873,330,13,2,419.4589,838.9178
631,192,SO43873,338,15,2,419.4589,838.9178
632,192,SO43873,334,15,3,419.4589,1258.3767
633,192,SO43873,253,3,3,178.5808,535.7424
634,192,SO43873,276,3,3,356.898,1070.694
635,192,SO43873,272,3,3,183.9382,551.8146
636,192,SO43873,319,17,5,874.794,4373.97
637,192,SO43873,322,13,5,419.4589,2097.2945
638,192,SO43873,328,15,5,419.4589,2097.2945
639,192,SO43873,232,7,5,28.8404,144.202
640,192,SO43873,264,3,5,183.9382,919.691
641,192,SO43873,270,3,5,183.9382,919.691
642,192,SO43873,212,18,5,20.1865,100.9325
643,192,SO43873,275,3,6,356.898,2141.388
644,192,SO43873,342,17,6,419.4589,2516.7534
645,192,SO43873,315,17,6,874.794,5248.764
646,192,SO43873,324,13,6,419.4589,2516.7534
647,2767,SO43874,328,15,1,419.4589,419.4589
648,2076,SO43875,292,12,1,818.7,818.7
649,2076,SO43875,223,10,2,5.1865,10.373
650,2076,SO43875,218,9,2,5.7,11.4
651,2076,SO43875,212,18,2,20.1865,40.373
652,2076,SO43875,229,7,2,28.8404,57.6808
653,2076,SO43875,232,7,2,28.8404,57.6808
654,2076,SO43875,304,12,2,714.7043,1429.4086
655,2076,SO43875,296,12,2,714.7043,1429.4086
656,2076,SO43875,345,17,2,2039.994,4079.988
657,2076,SO43875,350,17,2,2024.994,4049.988
658,2076,SO43875,293,12,3,722.5949,2167.7847
659,2076,SO43875,235,7,3,28.8404,86.5212
660,2076,SO43875,307,12,5,722.5949,3612.9745
661,2076,SO43875,215,18,5,20.1865,100.9325
662,2076,SO43875,351,17,6,2024.994,12149.964
663,2076,SO43875,344,17,6,2039.994,12239.964
664,2076,SO43875,347,17,7,2039.994,14279.958
665,2076,SO43875,349,17,8,2024.994,16199.952
666,2076,SO43875,346,17,12,1971.9942,23663.9304
667,2076,SO43875,300,12,1,809.76,809.76
668,2076,SO43875,348,17,13,1957.4942,25447.4246
669,3107,SO43876,319,17,1,874.794,874.794
670,3107,SO43876,315,17,2,874.794,1749.588
671,3107,SO43876,324,13,2,419.4589,838.9178
672,3107,SO43876,326,13,2,419.4589,838.9178
673,3107,SO43876,342,17,2,419.4589,838.9178
674,3107,SO43876,328,15,3,419.4589,1258.3767
675,3107,SO43876,262,3,2,183.9382,367.8764
676,3107,SO43876,270,3,2,183.9382,367.8764
677,1715,SO43877,347,17,4,2039.994,8159.976
678,1715,SO43877,218,9,5,5.7,28.5
679,1715,SO43877,235,7,1,28.8404,28.8404
680,1715,SO43877,351,17,1,2024.994,2024.994
681,1715,SO43877,220,18,1,20.1865,20.1865
682,1715,SO43877,215,18,2,20.1865,40.373
683,1715,SO43877,212,18,2,20.1865,40.373
684,1715,SO43877,348,17,2,2024.994,4049.988
685,1715,SO43877,344,17,3,2039.994,6119.982
686,1715,SO43877,232,7,4,28.8404,115.3616
687,3160,SO43878,345,17,1,2039.994,2039.994
688,3160,SO43878,344,17,1,2039.994,2039.994
689,899,SO43879,319,17,3,874.794,2624.382
690,899,SO43879,338,15,1,419.4589,419.4589
691,899,SO43879,317,17,1,874.794,874.794
692,899,SO43879,314,17,1,2146.962,2146.962
693,899,SO43879,235,7,1,28.8404,28.8404
694,899,SO43879,232,7,2,28.8404,57.6808
695,899,SO43879,264,3,2,183.9382,367.8764
696,899,SO43879,316,17,2,874.794,1749.588
697,899,SO43879,315,17,2,874.794,1749.588
698,899,SO43879,330,13,2,419.4589,838.9178
699,899,SO43879,334,15,2,419.4589,838.9178
700,899,SO43879,328,15,2,419.4589,838.9178
701,899,SO43879,326,13,3,419.4589,1258.3767
702,899,SO43879,322,13,3,419.4589,1258.3767
703,899,SO43879,332,15,3,419.4589,1258.3767
704,899,SO43879,285,4,3,178.5808,535.7424
705,899,SO43879,272,3,3,183.9382,551.8146
706,899,SO43879,270,3,3,183.9382,551.8146
707,899,SO43879,212,18,4,20.1865,80.746
708,899,SO43879,262,3,4,183.9382,735.7528
709,899,SO43879,229,7,4,28.8404,115.3616
710,899,SO43879,342,17,4,419.4589,1677.8356
711,899,SO43879,253,3,5,178.5808,892.904
712,899,SO43879,215,18,5,20.1865,100.9325
713,899,SO43879,220,18,5,20.1865,100.9325
714,899,SO43879,223,10,13,5.0136,65.1768
715,1282,SO43880,338,15,1,419.4589,419.4589
716,1282,SO43880,334,15,1,419.4589,419.4589
717,1282,SO43880,275,3,1,356.898,356.898
718,1282,SO43880,285,4,1,178.5808,178.5808
719,1282,SO43880,262,3,2,183.9382,367.8764
720,1282,SO43880,314,17,2,2146.962,4293.924
721,1282,SO43880,330,13,1,419.4589,419.4589
722,1282,SO43880,316,17,2,874.794,1749.588
723,1282,SO43880,317,17,2,874.794,1749.588
724,1282,SO43880,319,17,2,874.794,1749.588
725,1282,SO43880,322,13,3,419.4589,1258.3767
726,1282,SO43880,326,13,3,419.4589,1258.3767
727,1282,SO43880,342,17,3,419.4589,1258.3767
728,2687,SO43881,345,17,5,2039.994,10199.97
729,2687,SO43881,229,7,2,28.8404,57.6808
730,2687,SO43881,349,17,2,2024.994,4049.988
731,2687,SO43881,351,17,2,2024.994,4049.988
732,2687,SO43881,347,17,3,2039.994,6119.982
733,2687,SO43881,350,17,3,2024.994,6074.982
734,2687,SO43881,346,17,4,2039.994,8159.976
735,2687,SO43881,218,9,21,5.225,109.725
736,1436,SO43882,351,17,1,2024.994,2024.994
737,2934,SO43883,338,15,1,419.4589,419.4589
738,2934,SO43883,310,17,1,2146.962,2146.962
739,2934,SO43883,275,3,1,356.898,356.898
740,2934,SO43883,253,3,1,178.5808,178.5808
741,2934,SO43883,262,3,1,183.9382,183.9382
742,2934,SO43883,223,10,2,5.1865,10.373
743,2934,SO43883,264,3,2,183.9382,367.8764
744,2934,SO43883,314,17,2,2146.962,4293.924
745,2934,SO43883,324,13,2,419.4589,838.9178
746,2934,SO43883,328,15,2,419.4589,838.9178
747,2934,SO43883,322,13,2,419.4589,838.9178
748,2934,SO43883,342,17,2,419.4589,838.9178
749,2934,SO43883,332,15,2,419.4589,838.9178
750,2934,SO43883,319,17,3,874.794,2624.382
751,2934,SO43883,326,13,3,419.4589,1258.3767
752,2934,SO43883,285,4,3,178.5808,535.7424
753,2934,SO43883,315,17,2,874.794,1749.588
754,2562,SO43884,292,12,3,818.7,2456.1
755,2562,SO43884,307,12,1,722.5949,722.5949
756,2562,SO43884,293,12,1,722.5949,722.5949
757,2562,SO43884,229,7,1,28.8404,28.8404
758,2562,SO43884,348,17,2,2024.994,4049.988
759,2562,SO43884,300,12,3,809.76,2429.28
760,2562,SO43884,304,12,3,714.7043,2144.1129
761,2562,SO43884,296,12,3,714.7043,2144.1129
762,2562,SO43884,215,18,4,20.1865,80.746
763,2562,SO43884,212,18,4,20.1865,80.746
764,2562,SO43884,218,9,4,5.7,22.8
765,2562,SO43884,351,17,4,2024.994,8099.976
766,2562,SO43884,347,17,4,2039.994,8159.976
767,2562,SO43884,346,17,5,2039.994,10199.97
768,2562,SO43884,349,17,5,2024.994,10124.97
769,2562,SO43884,220,18,5,20.1865,100.9325
770,2562,SO43884,235,7,6,28.8404,173.0424
771,2562,SO43884,223,10,8,5.1865,41.492
772,2562,SO43884,344,17,8,2039.994,16319.952
773,2562,SO43884,350,17,10,2024.994,20249.94
774,2562,SO43884,232,7,10,28.8404,288.404
775,2562,SO43884,345,17,14,1971.9942,27607.9188
776,508,SO43885,218,9,8,5.7,45.6
777,508,SO43885,219,9,4,5.7,22.8
778,986,SO43886,334,15,1,419.4589,419.4589
779,986,SO43886,316,17,1,874.794,874.794
780,986,SO43886,276,3,1,356.898,356.898
781,986,SO43886,253,3,1,178.5808,178.5808
782,986,SO43886,272,3,1,183.9382,183.9382
783,986,SO43886,215,18,1,20.1865,20.1865
784,986,SO43886,235,7,1,28.8404,28.8404
785,986,SO43886,264,3,2,183.9382,367.8764
786,986,SO43886,314,17,2,2146.962,4293.924
787,986,SO43886,317,17,2,874.794,1749.588
788,986,SO43886,315,17,2,874.794,1749.588
789,986,SO43886,319,17,2,874.794,1749.588
790,986,SO43886,342,17,2,419.4589,838.9178
791,986,SO43886,326,13,3,419.4589,1258.3767
792,986,SO43886,220,18,3,20.1865,60.5595
793,986,SO43886,232,7,4,28.8404,115.3616
794,986,SO43886,338,15,1,419.4589,419.4589
795,986,SO43886,229,7,5,28.8404,144.202
796,986,SO43886,223,10,6,5.1865,31.119
797,986,SO43886,322,13,5,419.4589,2097.2945
798,986,SO43886,328,15,1,419.4589,419.4589
799,2371,SO43887,332,15,1,419.4589,419.4589
800,1320,SO43888,338,15,1,419.4589,419.4589
801,1320,SO43888,330,13,1,419.4589,419.4589
802,1320,SO43888,316,17,1,874.794,874.794
803,1320,SO43888,314,17,1,2146.962,2146.962
804,1320,SO43888,264,3,1,183.9382,183.9382
805,1320,SO43888,262,3,1,183.9382,183.9382
806,1320,SO43888,285,4,2,178.5808,357.1616
807,1320,SO43888,317,17,2,874.794,1749.588
808,1320,SO43888,328,15,2,419.4589,838.9178
809,1320,SO43888,322,13,2,419.4589,838.9178
810,1320,SO43888,342,17,2,419.4589,838.9178
811,1320,SO43888,332,15,2,419.4589,838.9178
812,1320,SO43888,315,17,5,874.794,4373.97
813,1320,SO43888,272,3,2,183.9382,367.8764
814,1276,SO43889,351,17,1,2024.994,2024.994
815,1276,SO43889,235,7,2,28.8404,57.6808
816,1248,SO43890,346,17,7,2039.994,14279.958
817,1248,SO43890,307,12,1,722.5949,722.5949
818,1248,SO43890,304,12,1,714.7043,714.7043
819,1248,SO43890,347,17,2,2039.994,4079.988
820,1248,SO43890,350,17,2,2024.994,4049.988
821,1248,SO43890,349,17,2,2024.994,4049.988
822,1248,SO43890,351,17,3,2024.994,6074.982
823,1248,SO43890,300,12,3,809.76,2429.28
824,1248,SO43890,293,12,3,722.5949,2167.7847
825,1248,SO43890,218,9,4,5.7,22.8
826,1248,SO43890,344,17,5,2039.994,10199.97
827,1248,SO43890,345,17,5,2039.994,10199.97
828,1248,SO43890,348,17,8,2024.994,16199.952
829,1147,SO43891,218,9,4,5.7,22.8
830,1147,SO43891,346,17,3,2039.994,6119.982
831,1147,SO43891,344,17,3,2039.994,6119.982
832,1147,SO43891,345,17,3,2039.994,6119.982
833,1147,SO43891,350,17,2,2024.994,4049.988
834,1147,SO43891,348,17,2,2024.994,4049.988
835,1147,SO43891,351,17,1,2024.994,2024.994
836,1147,SO43891,219,9,2,5.7,11.4
837,1147,SO43891,349,17,2,2024.994,4049.988
838,408,SO43892,232,7,3,28.8404,86.5212
839,408,SO43892,223,10,3,5.1865,15.5595
840,408,SO43892,324,13,4,419.4589,1677.8356
841,408,SO43892,322,13,5,419.4589,2097.2945
842,408,SO43892,314,17,2,2146.962,4293.924
843,408,SO43892,270,3,1,183.9382,183.9382
844,408,SO43892,220,18,2,20.1865,40.373
845,408,SO43892,315,17,2,874.794,1749.588
846,408,SO43892,328,15,2,419.4589,838.9178
847,408,SO43892,326,13,2,419.4589,838.9178
848,408,SO43892,332,15,2,419.4589,838.9178
849,408,SO43892,319,17,3,874.794,2624.382
850,408,SO43892,342,17,3,419.4589,1258.3767
851,1359,SO43893,342,17,1,419.4589,419.4589
852,1781,SO43894,348,17,3,2024.994,6074.982
853,1781,SO43894,344,17,2,2039.994,4079.988
854,1781,SO43894,350,17,2,2024.994,4049.988
855,1781,SO43894,219,9,3,5.7,17.1
856,1781,SO43894,349,17,4,2024.994,8099.976
857,1781,SO43894,351,17,5,2024.994,10124.97
858,1781,SO43894,218,9,8,5.7,45.6
859,1554,SO43895,215,18,3,20.1865,60.5595
860,1554,SO43895,304,12,1,714.7043,714.7043
861,1554,SO43895,296,12,1,714.7043,714.7043
862,1554,SO43895,220,18,2,20.1865,40.373
863,1554,SO43895,229,7,2,28.8404,57.6808
864,1554,SO43895,307,12,2,722.5949,1445.1898
865,1554,SO43895,344,17,2,2039.994,4079.988
866,1554,SO43895,345,17,2,2039.994,4079.988
867,1554,SO43895,348,17,2,2024.994,4049.988
868,1554,SO43895,212,18,3,20.1865,60.5595
869,1554,SO43895,300,12,1,809.76,809.76
870,1554,SO43895,235,7,4,28.8404,115.3616
871,1554,SO43895,351,17,4,2024.994,8099.976
872,1554,SO43895,349,17,4,2024.994,8099.976
873,1554,SO43895,223,10,6,5.1865,31.119
874,595,SO43896,342,17,1,419.4589,419.4589
875,595,SO43896,319,17,1,874.794,874.794
876,595,SO43896,322,13,3,419.4589,1258.3767
877,595,SO43896,232,7,4,28.8404,115.3616
878,595,SO43896,326,13,4,419.4589,1677.8356
879,406,SO43897,350,17,4,2024.994,8099.976
880,406,SO43897,347,17,1,2039.994,2039.994
881,406,SO43897,235,7,2,28.8404,57.6808
882,406,SO43897,232,7,2,28.8404,57.6808
883,406,SO43897,348,17,2,2024.994,4049.988
884,406,SO43897,351,17,2,2024.994,4049.988
885,406,SO43897,223,10,3,5.1865,15.5595
886,406,SO43897,212,18,4,20.1865,80.746
887,406,SO43897,215,18,4,20.1865,80.746
888,406,SO43897,220,18,4,20.1865,80.746
889,406,SO43897,345,17,5,2039.994,10199.97
890,406,SO43897,349,17,5,2024.994,10124.97
891,406,SO43897,344,17,6,2039.994,12239.964
892,406,SO43897,218,9,10,5.7,57.0
893,1142,SO43898,319,17,10,874.794,8747.94
894,1142,SO43898,285,4,2,178.5808,357.1616
895,1142,SO43898,262,3,2,183.9382,367.8764
896,1142,SO43898,264,3,2,183.9382,367.8764
897,1142,SO43898,315,17,1,874.794,874.794
898,1142,SO43898,310,17,2,2146.962,4293.924
899,1142,SO43898,317,17,2,874.794,1749.588
900,1142,SO43898,330,13,2,419.4589,838.9178
901,1142,SO43898,314,17,3,2146.962,6440.886
902,1142,SO43898,338,15,3,419.4589,1258.3767
903,1142,SO43898,322,13,3,419.4589,1258.3767
904,1142,SO43898,334,15,3,419.4589,1258.3767
905,1142,SO43898,275,3,3,356.898,1070.694
906,1142,SO43898,229,7,3,28.8404,86.5212
907,1142,SO43898,270,3,4,183.9382,735.7528
908,1142,SO43898,316,17,4,874.794,3499.176
909,1142,SO43898,324,13,5,419.4589,2097.2945
910,1142,SO43898,253,3,5,178.5808,892.904
911,1142,SO43898,212,18,5,20.1865,100.9325
912,1142,SO43898,220,18,6,20.1865,121.119
913,1142,SO43898,328,15,6,419.4589,2516.7534
914,1142,SO43898,326,13,7,419.4589,2936.2123
915,1142,SO43898,223,10,7,5.1865,36.3055
916,1142,SO43898,215,18,8,20.1865,161.492
917,1142,SO43898,332,15,8,419.4589,3355.6712
918,1142,SO43898,235,7,2,28.8404,57.6808
919,1142,SO43898,232,7,11,27.879,306.669
920,1142,SO43898,342,17,13,405.477,5271.201
921,2753,SO43899,342,17,2,419.4589,838.9178
922,2753,SO43899,322,13,1,419.4589,419.4589
923,2753,SO43899,324,13,1,419.4589,419.4589
924,2753,SO43899,314,17,1,2146.962,2146.962
925,2753,SO43899,275,3,1,356.898,356.898
926,2753,SO43899,235,7,2,28.8404,57.6808
927,2753,SO43899,285,4,2,178.5808,357.1616
928,2753,SO43899,316,17,2,874.794,1749.588
929,2753,SO43899,315,17,2,874.794,1749.588
930,2753,SO43899,319,17,2,874.794,1749.588
931,2753,SO43899,328,15,2,419.4589,838.9178
932,2753,SO43899,326,13,1,419.4589,419.4589
933,2753,SO43899,332,15,2,419.4589,838.9178
934,2129,SO43900,346,17,3,2039.994,6119.982
935,2129,SO43900,345,17,2,2039.994,4079.988
936,2129,SO43900,349,17,2,2024.994,4049.988
937,2129,SO43900,351,17,2,2024.994,4049.988
938,2129,SO43900,350,17,1,2024.994,2024.994
939,2129,SO43900,348,17,3,2024.994,6074.982
940,2129,SO43900,219,9,4,5.7,22.8
941,2129,SO43900,344,17,4,2039.994,8159.976
942,2129,SO43900,218,9,8,5.7,45.6
943,285,SO43901,348,17,2,2024.994,4049.988
944,285,SO43901,349,17,1,2024.994,2024.994
945,285,SO43901,220,18,1,20.1865,20.1865
946,285,SO43901,212,18,2,20.1865,40.373
947,285,SO43901,344,17,2,2039.994,4079.988
948,285,SO43901,345,17,3,2039.994,6119.982
949,285,SO43901,346,17,3,2039.994,6119.982
950,285,SO43901,215,18,3,20.1865,60.5595
951,285,SO43901,218,9,5,5.7,28.5
952,285,SO43901,232,7,6,28.8404,173.0424
953,2107,SO43902,349,17,2,2024.994,4049.988
954,2107,SO43902,296,12,1,714.7043,714.7043
955,2107,SO43902,292,12,1,818.7,818.7
956,2107,SO43902,293,12,1,722.5949,722.5949
957,2107,SO43902,215,18,1,20.1865,20.1865
958,2107,SO43902,229,7,1,28.8404,28.8404
959,2107,SO43902,235,7,1,28.8404,28.8404
960,2107,SO43902,223,10,2,5.1865,10.373
961,2107,SO43902,220,18,2,20.1865,40.373
962,2107,SO43902,346,17,2,2039.994,4079.988
963,2107,SO43902,304,12,1,714.7043,714.7043
964,2107,SO43902,351,17,2,2024.994,4049.988
965,2107,SO43902,347,17,3,2039.994,6119.982
966,2107,SO43902,344,17,3,2039.994,6119.982
967,2107,SO43902,348,17,3,2024.994,6074.982
968,2107,SO43902,300,12,4,809.76,3239.04
969,2107,SO43902,307,12,5,722.5949,3612.9745
970,2107,SO43902,218,9,6,5.7,34.2
971,2107,SO43902,232,7,6,28.8404,173.0424
972,2107,SO43902,350,17,6,2024.994,12149.964
973,2211,SO43903,212,18,1,20.1865,20.1865
974,565,SO43904,317,17,1,874.794,874.794
975,565,SO43904,326,13,1,419.4589,419.4589
976,565,SO43904,322,13,1,419.4589,419.4589
977,565,SO43904,316,17,1,874.794,874.794
978,565,SO43904,319,17,1,874.794,874.794
979,565,SO43904,275,3,1,356.898,356.898
980,565,SO43904,285,4,1,178.5808,178.5808
981,565,SO43904,270,3,1,183.9382,183.9382
982,565,SO43904,262,3,2,183.9382,367.8764
983,565,SO43904,314,17,2,2146.962,4293.924
984,565,SO43904,324,13,2,419.4589,838.9178
985,565,SO43904,328,15,4,419.4589,1677.8356
986,2238,SO43905,270,3,2,183.9382,367.8764
987,2238,SO43905,332,15,1,419.4589,419.4589
988,2238,SO43905,328,15,1,419.4589,419.4589
989,2238,SO43905,316,17,1,874.794,874.794
990,2238,SO43905,314,17,1,2146.962,2146.962
991,2238,SO43905,285,4,1,178.5808,178.5808
992,2238,SO43905,262,3,2,183.9382,367.8764
993,2238,SO43905,326,13,1,419.4589,419.4589
994,2238,SO43905,319,17,2,874.794,1749.588
995,2238,SO43905,324,13,2,419.4589,838.9178
996,2238,SO43905,342,17,5,419.4589,2097.2945
997,239,SO43906,345,17,1,2039.994,2039.994
998,239,SO43906,346,17,1,2039.994,2039.994
999,239,SO43906,351,17,1,2024.994,2024.994
1000,239,SO43906,215,18,1,20.1865,20.1865
1001,239,SO43906,220,18,2,20.1865,40.373
1002,239,SO43906,235,7,2,28.8404,57.6808
1003,239,SO43906,223,10,7,5.1865,36.3055
1004,239,SO43906,218,9,26,4.75,123.5
1005,239,SO43906,229,7,3,28.8404,86.5212
1006,239,SO43906,349,17,3,2024.994,6074.982
1007,239,SO43906,350,17,2,2024.994,4049.988
1008,239,SO43906,347,17,3,2039.994,6119.982
1009,239,SO43906,348,17,5,2024.994,10124.97
1010,239,SO43906,232,7,5,28.8404,144.202
1011,2836,SO43907,229,7,1,28.8404,28.8404
1012,2836,SO43907,223,10,2,5.1865,10.373
1013,2836,SO43907,212,18,2,20.1865,40.373
1014,2836,SO43907,253,3,2,178.5808,357.1616
1015,2836,SO43907,272,3,2,183.9382,367.8764
1016,2836,SO43907,330,13,2,419.4589,838.9178
1017,2836,SO43907,322,13,3,419.4589,1258.3767
1018,2836,SO43907,342,17,3,419.4589,1258.3767
1019,2836,SO43907,235,7,3,28.8404,86.5212
1020,2836,SO43907,324,13,4,419.4589,1677.8356
1021,2836,SO43907,328,15,4,419.4589,1677.8356
1022,2836,SO43907,326,13,5,419.4589,2097.2945
1023,2836,SO43907,232,7,2,28.8404,57.6808
1024,2836,SO43907,332,15,1,419.4589,419.4589
1025,2836,SO43907,316,17,1,874.794,874.794
1026,2836,SO43907,317,17,1,874.794,874.794
1027,2836,SO43907,314,17,1,2146.962,2146.962
1028,2836,SO43907,285,4,1,178.5808,178.5808
1029,2836,SO43907,264,3,1,183.9382,183.9382
1030,2836,SO43907,270,3,1,183.9382,183.9382
1031,2836,SO43907,215,18,1,20.1865,20.1865
1032,2836,SO43907,220,18,1,20.1865,20.1865
1033,3103,SO43908,310,17,1,2146.962,2146.962
1034,3103,SO43908,232,7,2,28.8404,57.6808
1035,3103,SO43908,276,3,1,356.898,356.898
1036,1617,SO43909,218,9,2,5.7,11.4
1037,1617,SO43909,347,17,2,2039.994,4079.988
1038,1617,SO43909,350,17,2,2024.994,4049.988
1039,1617,SO43909,349,17,3,2024.994,6074.982
1040,1617,SO43909,351,17,3,2024.994,6074.982
1041,1617,SO43909,296,12,3,714.7043,2144.1129
1042,1617,SO43909,304,12,2,714.7043,1429.4086
1043,1617,SO43909,300,12,1,809.76,809.76
1044,1617,SO43909,292,12,1,818.7,818.7
1045,2254,SO43910,330,13,2,419.4589,838.9178
1046,2254,SO43910,338,15,1,419.4589,419.4589
1047,2254,SO43910,334,15,1,419.4589,419.4589
1048,2254,SO43910,317,17,1,874.794,874.794
1049,2254,SO43910,275,3,1,356.898,356.898
1050,2254,SO43910,276,3,1,356.898,356.898
1051,2254,SO43910,285,4,1,178.5808,178.5808
1052,2254,SO43910,262,3,1,183.9382,183.9382
1053,2254,SO43910,264,3,2,183.9382,367.8764
1054,2254,SO43910,310,17,2,2146.962,4293.924
1055,2254,SO43910,315,17,2,874.794,1749.588
1056,2254,SO43910,326,13,2,419.4589,838.9178
1057,2254,SO43910,342,17,3,419.4589,1258.3767
